78,11/22/2021,326,0.11, ,0, ,324, ,6.3, ,83.0, ,45.5, ,63.9, ,58, ,14, ,31, ,32.6, ,2.8, ,67.6, ,58.6, 
78,11/23/2021,327,0.10, ,0, ,328, ,8.2, ,74.7, ,48.3, ,61.3, ,85, ,23, ,45, ,39.5, ,3.1, ,74.2, ,58.8, 
78,11/24/2021,328,0.08, ,0, ,328, ,8.9, ,75.7, ,42.0, ,55.0, ,95, ,30, ,60, ,41.6, ,2.4, ,57.4, ,58.4, 
78,11/25/2021,329,0.10, ,0, ,342,R,3.8, ,75.1, ,39.6, ,55.2, ,52, ,10, ,25, ,20.5, ,3.5, ,84.7, ,57.2, 
78,11/26/2021,330,0.10, ,0, ,337,R,3.7, ,77.3, ,39.1, ,57.4, ,48, ,9, ,23, ,20.1, ,3.1, ,74.4, ,55.9, 
78,11/27/2021,331,0.10, ,0, ,328, ,4.4, ,80.8, ,45.5, ,59.1, ,60, ,9, ,26, ,24.2, ,2.8, ,67.5, ,55.5, 
78,11/28/2021,332,0.10, ,0, ,321, ,5.5, ,85.3, ,45.3, ,61.4, ,53, ,11, ,30, ,29.4, ,3.1, ,73.6, ,55.5, 
78,11/29/2021,333,0.10, ,0, ,317, ,7.9, ,84.5, ,49.4, ,63.7, ,79, ,18, ,39, ,38.4, ,2.8, ,66.5, ,55.9, 
78,11/30/2021,334,0.09, ,0, ,312, ,9.6, ,82.6, ,44.3, ,61.0, ,86, ,25, ,52, ,43.4, ,2.4, ,57.6, ,56.3, 
78,12/1/2021,335,0.09, ,0, ,313, ,9.6, ,82.9, ,45.9, ,61.6, ,87, ,20, ,51, ,43.4, ,2.6, ,61.5, ,56.4, 
78,12/2/2021,336,0.07, ,0.00, ,296, ,11.7, ,67.1, ,41.9, ,53.7, ,97, ,57, ,83, ,48.8, ,2.9, ,70.1, ,56.4, 
78,12/3/2021,337,0.05, ,0, ,212, ,12.2, ,65.2, ,46.6, ,54.0, ,98, ,60, ,86, ,49.8, ,2.6, ,63.5, ,56.7, 
78,12/4/2021,338,0.04, ,0.00, ,187, ,11.8, ,63.4, ,43.4, ,52.1, ,98, ,63, ,89, ,48.8, ,2.2, ,52.9, ,56.8, 
78,12/5/2021,339,0.05, ,0.01, ,224, ,11.1, ,66.1, ,40.5, ,50.8, ,99, ,61, ,88, ,47.4, ,2.6, ,61.6, ,56.2, 
78,12/6/2021,340,0.07, ,0, ,266, ,11.2, ,73.2, ,41.9, ,55.8, ,94, ,37, ,74, ,47.5, ,3.1, ,74.0, ,55.8, 
78,12/7/2021,341,0.03, ,0.02, ,149, ,12.0, ,63.6, ,45.4, ,54.6, ,95, ,62, ,83, ,49.4, ,2.3, ,54.3, ,56.4, 
78,12/8/2021,342,0.06, ,0.01, ,272, ,11.9, ,66.4, ,42.6, ,54.2, ,98, ,59, ,83, ,49.1, ,3.0, ,71.1, ,56.1, 
78,12/9/2021,343,0.00, ,0.19, ,54, ,12.5, ,56.1, ,44.6, ,53.0, ,96, ,85, ,91, ,50.4, ,3.5, ,83.2, ,56.5, 
78,12/10/2021,344,0.04, ,0.01, ,213, ,9.7, ,59.8, ,39.9, ,48.3, ,99, ,54, ,84, ,43.7, ,2.4, ,57.4, ,55.8, 
78,12/11/2021,345,0.07, ,0, ,310, ,6.8, ,67.9, ,38.8, ,49.8, ,94, ,26, ,56, ,34.7, ,2.8, ,68.0, ,54.6, 
78,12/12/2021,346,0.07, ,0, ,304, ,6.9, ,65.1, ,39.7, ,50.1, ,90, ,31, ,56, ,35.1, ,2.9, ,70.3, ,53.7, 
78,12/13/2021,347,0.01, ,0.01, ,63, ,9.5, ,55.1, ,38.0, ,48.4, ,94, ,67, ,82, ,43.1, ,2.4, ,57.0, ,53.0, 
78,12/14/2021,348,0.00, ,1.59, ,48, ,11.3, ,57.7, ,36.2, ,49.2, ,97, ,87, ,95, ,47.8, ,5.5,R,131.8,R,53.5, 
78,12/15/2021,349,0.06, ,0.01, ,284, ,7.1, ,56.2, ,33.2, ,42.8, ,98, ,38, ,75, ,35.6, ,2.5, ,59.0, ,52.8, 
78,12/16/2021,350,0.05, ,0.01, ,217, ,7.9, ,57.1, ,37.1, ,46.7, ,90, ,46, ,73, ,38.6, ,2.9, ,69.5, ,51.8, 
78,12/17/2021,351,0.07, ,0, ,307, ,8.3, ,65.1, ,37.1, ,49.3, ,96, ,36, ,69, ,39.6, ,2.6, ,61.5, ,52.0, 
78,12/18/2021,352,0.07, ,0, ,315,R,5.7, ,70.4, ,34.6, ,49.8, ,82, ,19, ,46, ,30.1, ,3.0, ,72.4, ,51.5, 
78,12/19/2021,353,0.07, ,0, ,301, ,6.6, ,67.5, ,37.7, ,50.0, ,93, ,20, ,53, ,33.8, ,3.0, ,72.9, ,51.1, 
78,12/20/2021,354,0.07, ,0, ,272, ,6.4, ,69.6, ,35.2, ,50.7, ,89, ,22, ,51, ,33.3, ,2.6, ,63.2, ,50.9, 
78,12/21/2021,355,0.06, ,0, ,174, ,6.7, ,72.2, ,42.2, ,54.0, ,79, ,23, ,47, ,34.2, ,2.4, ,58.4, ,51.3, 
78,12/22/2021,356,0.06, ,0, ,202, ,7.1, ,69.0, ,42.3, ,55.0, ,73, ,23, ,48, ,35.8, ,2.7, ,64.6, ,51.6, 
78,12/23/2021,357,0.01, ,2.28, ,26, ,11.8, ,57.9, ,49.8, ,52.5, ,99, ,54, ,87, ,48.8, ,3.5, ,84.3, ,52.6, 
78,12/24/2021,358,0.02, ,0.79, ,134, ,12.5, ,58.9, ,44.7, ,52.4, ,99, ,68, ,93, ,50.4, ,3.7, ,88.9, ,52.6, 
78,12/25/2021,359,0.01, ,0.26, ,107, ,10.9, ,54.0, ,43.3, ,48.8, ,99, ,78, ,93, ,46.9, ,3.1, ,73.4, ,52.4, 
78,12/26/2021,360,0.06, ,0.12, ,288, ,9.3, ,57.3, ,38.8, ,48.4, ,100, ,50, ,80, ,42.5, ,3.3, ,78.5, ,52.4, 
78,12/27/2021,361,0.03, ,0.72, ,149, ,9.0, ,53.5, ,36.7, ,45.0, ,99, ,63, ,89, ,41.9, ,3.0, ,71.9, ,51.7, 
78,12/28/2021,362,0.03, ,0.01, ,157, ,8.9, ,54.5, ,38.0, ,45.2, ,99, ,61, ,87, ,41.5, ,2.2, ,53.4, ,50.9, 
78,12/29/2021,363,0.02, ,0.50, ,131, ,9.9, ,52.4, ,37.4, ,46.8, ,98, ,71, ,91, ,44.3, ,3.5, ,84.4, ,50.5, 
78,12/30/2021,364,0.00, ,0.84, ,65, ,12.2, ,54.3, ,47.1, ,50.8, ,99, ,89, ,96, ,49.7, ,4.3, ,103.6, ,50.8, 
78,12/31/2021,365,0.06, ,0.00, ,290, ,10.8, ,61.1, ,39.8, ,50.3, ,100, ,68, ,87, ,46.6, ,3.4, ,81.9, ,51.3, 
