191,11/23/2021,327,0.07, ,0.00, ,273, ,9.0, ,67.2, ,38.0, ,49.0, ,100, ,42, ,76, ,41.9, ,2.3, ,54.1, ,55.1, 
191,11/24/2021,328,0.09, ,0, ,294, ,5.7, ,65.6, ,36.6, ,52.0, ,99, ,24, ,43, ,30.1, ,3.8, ,91.8, ,54.2, 
191,11/25/2021,329,0.07, ,0, ,281, ,8.1, ,66.3, ,33.6, ,47.9, ,95, ,41, ,71, ,39.0, ,2.0, ,47.1, ,52.9, 
191,11/26/2021,330,0.07, ,0, ,266, ,9.1, ,68.1, ,38.5, ,50.3, ,99, ,37, ,73, ,42.1, ,1.9, ,46.5, ,52.5, 
191,11/27/2021,331,0.07, ,0, ,270, ,8.7, ,69.9, ,38.5, ,51.8, ,97, ,33, ,66, ,40.8, ,2.0, ,47.0, ,52.5, 
191,11/28/2021,332,0.07,R,0, ,260, ,9.7, ,68.3, ,39.6, ,51.3, ,99, ,44, ,76, ,43.8, ,2.0, ,46.8, ,52.5, 
191,11/29/2021,333,0.07, ,0, ,255, ,10.3, ,70.9, ,37.6, ,51.5, ,100, ,43, ,79, ,45.3, ,1.9, ,44.5, ,52.3, 
191,11/30/2021,334,0.07, ,0, ,263, ,9.2, ,74.6,Y,37.4, ,52.1, ,100, ,35, ,69, ,42.3, ,1.9, ,46.7, ,52.2, 
191,12/1/2021,335,0.07, ,0, ,254, ,10.7, ,70.3, ,39.3, ,52.6, ,100, ,50, ,79, ,46.2, ,2.1, ,50.5, ,52.2, 
191,12/2/2021,336,0.06,R,0.00, ,227, ,10.9, ,68.6, ,38.4, ,50.3, ,100, ,57, ,87, ,46.7, ,1.4, ,34.3, ,52.2, 
191,12/3/2021,337,0.01, ,0.00, ,85, ,11.9, ,56.8, ,41.6, ,51.1, ,100, ,84, ,93, ,49.2, ,2.3, ,56.4, ,52.7, 
191,12/4/2021,338,0.04, ,0, ,177, ,11.2, ,64.1, ,44.0, ,52.7, ,100, ,60, ,82, ,47.5, ,2.3, ,54.6, ,53.9, 
191,12/5/2021,339,0.04, ,0, ,185, ,10.9, ,64.5, ,40.3, ,49.6, ,100, ,56, ,90, ,46.8, ,1.9, ,44.7, ,54.0, 
191,12/6/2021,340,0.02, ,0.02, ,100, ,10.3, ,52.9, ,39.2, ,46.9, ,100, ,80, ,94, ,45.3, ,1.9, ,46.3, ,53.0, 
191,12/7/2021,341,0.04, ,0.02, ,182, ,11.1, ,60.7, ,43.3, ,51.0, ,100, ,63, ,87, ,47.4, ,2.7, ,65.4, ,53.6, 
191,12/8/2021,342,0.01, ,0, ,66, ,11.7, ,56.4, ,42.0, ,51.2, ,100, ,80, ,91, ,48.6, ,2.5, ,59.6, ,53.3, 
191,12/9/2021,343,0.03, ,0.03, ,134, ,9.5, ,58.3, ,38.7, ,50.0, ,97, ,57, ,77, ,43.2, ,3.0, ,73.0, ,53.7, 
191,12/10/2021,344,0.06, ,0, ,246, ,6.6, ,57.5, ,32.1, ,42.6, ,100, ,33, ,70, ,33.7, ,1.8, ,44.3, ,51.5, 
191,12/11/2021,345,0.06,R,0, ,245, ,6.2, ,61.6, ,28.7, ,43.1, ,97, ,30, ,65, ,32.3, ,1.8, ,42.7, ,49.6, 
191,12/12/2021,346,0.04, ,0.10, ,110, ,9.8, ,58.6, ,43.8, ,51.3, ,95, ,58, ,76, ,44.1, ,6.6,Y,158.1,Y,50.1, 
191,12/13/2021,347,0.02, ,2.20, ,62, ,11.7, ,57.3, ,43.2, ,52.9, ,93, ,75, ,85, ,48.7, ,9.7,R,232.7,R,51.6, 
191,12/14/2021,348,0.05,R,0.19, ,195, ,7.9, ,51.7, ,35.8, ,44.4, ,97, ,46, ,79, ,38.5, ,3.4, ,81.9, ,51.2, 
191,12/15/2021,349,0.07, ,0.12, ,182, ,8.2, ,54.0, ,35.2, ,47.3, ,98, ,57, ,73, ,39.3, ,8.4,R,202.7,R,49.6, 
191,12/16/2021,350,0.04, ,0.42, ,164, ,10.2, ,57.4, ,43.6, ,50.3, ,98, ,55, ,83, ,45.2, ,3.7, ,89.0, ,50.3, 
191,12/17/2021,351,0.05,R,0.01, ,250, ,7.6, ,57.9, ,32.9, ,43.1, ,100, ,54, ,81, ,37.6, ,2.5, ,59.4, ,49.5, 
191,12/18/2021,352,0.05, ,0.00, ,210, ,7.6, ,49.9, ,31.1, ,40.4, ,100, ,71, ,89, ,37.4, ,3.0, ,70.9, ,48.0, 
191,12/19/2021,353,0.01, ,0, ,92, ,8.1, ,47.0,Y,34.0, ,40.8, ,100, ,80, ,93, ,39.0, ,2.2, ,52.8, ,47.5, 
191,12/20/2021,354,0.04, ,0, ,174, ,8.2, ,49.4, ,41.3, ,44.0, ,92, ,70, ,84, ,39.4, ,4.2, ,101.5, ,48.3, 
191,12/21/2021,355,0.04, ,0.24, ,176, ,8.2, ,50.5, ,39.5, ,43.5, ,94, ,69, ,85, ,39.3, ,3.5, ,85.2, ,48.6, 
191,12/22/2021,356,0.02, ,0.26, ,118, ,10.3, ,53.7, ,41.2, ,46.7, ,100, ,86, ,95, ,45.4, ,2.6, ,63.2, ,49.2, 
191,12/23/2021,357,0.03, ,0.84, ,107, ,13.1, ,61.7, ,47.4, ,55.7, ,96, ,70, ,87, ,51.8, ,5.3, ,127.8, ,51.0, 
191,12/24/2021,358,0.04, ,0.18, ,154, ,10.1, ,53.5, ,46.1, ,50.3, ,100, ,60, ,81, ,44.8, ,4.6, ,111.6, ,51.2, 
191,12/25/2021,359,0.03, ,0.70, ,105, ,9.2, ,54.8, ,42.7, ,48.3, ,90, ,66, ,80, ,42.4, ,6.5, ,155.1, ,50.3, 
191,12/26/2021,360,0.03, ,0.17, ,147, ,8.4, ,50.7, ,38.8, ,44.8, ,95, ,67, ,84, ,40.2, ,4.3, ,103.5, ,49.2, 
191,12/27/2021,361,0.04, ,0.54, ,163, ,8.1, ,51.4, ,42.1, ,46.3, ,91, ,60, ,75, ,38.9, ,5.8, ,139.3, ,49.0, 
191,12/28/2021,362,0.03, ,0, ,136, ,7.1, ,48.6, ,38.7, ,43.1, ,95, ,65, ,75, ,35.9, ,2.3, ,55.1, ,48.3, 
191,12/29/2021,363,0.01, ,0.20, ,85, ,9.5, ,52.6, ,39.7, ,45.0, ,99, ,81, ,93, ,43.2, ,3.6, ,87.3, ,48.6, 
191,12/30/2021,364,0.05, ,0, ,235, ,8.4, ,56.7, ,37.7, ,46.8, ,96, ,58, ,77, ,40.1, ,2.5, ,60.4, ,48.9, 
191,12/31/2021,365,0.05, ,0, ,236, ,7.4, ,53.7, ,33.1, ,42.0, ,100, ,51, ,82, ,36.9, ,2.1, ,50.7, ,48.5, 
