241,11/22/2021,326,0.14, ,0.00, ,319, ,5.5, ,82.5, ,57.9, ,69.6, ,43, ,14, ,22, ,29.2, ,4.3, ,103.8, ,61.5, 
241,11/23/2021,327,0.10, ,0.01, ,323, ,10.6, ,71.8, ,48.3, ,59.9, ,95, ,28, ,60, ,46.1, ,4.1, ,98.5, ,61.3, 
241,11/24/2021,328,0.10, ,0.01, ,319, ,9.8, ,68.7, ,45.9, ,57.4, ,91, ,12, ,61, ,44.1, ,4.3, ,103.4, ,60.3, 
241,11/25/2021,329,0.16, ,0.00, ,336, ,2.4, ,76.8, ,46.6, ,64.5, ,35, ,7, ,12, ,10.1, ,5.7, ,136.7, ,58.4, 
241,11/26/2021,330,0.13, ,0.00, ,336, ,4.5, ,82.1, ,46.3, ,63.4, ,47, ,8, ,22, ,24.4, ,4.4, ,104.5, ,58.0, 
241,11/27/2021,331,0.11, ,0, ,327, ,5.7, ,73.8, ,43.4, ,56.5, ,71, ,17, ,36, ,30.3, ,4.5, ,106.8, ,57.3, 
241,11/28/2021,332,0.09, ,0.01, ,322, ,8.0, ,73.8, ,42.0, ,56.3, ,79, ,25, ,52, ,38.9, ,4.3, ,102.1, ,57.1, 
241,11/29/2021,333,0.09, ,0.02, ,318, ,9.6, ,75.0, ,45.1, ,57.3, ,86, ,34, ,60, ,43.3, ,4.1, ,98.8, ,57.5, 
241,11/30/2021,334,0.07, ,0.02, ,314, ,11.2, ,64.8, ,41.0, ,53.4, ,93, ,61, ,80, ,47.5, ,4.0, ,95.1, ,57.3, 
241,12/1/2021,335,0.08, ,0.00, ,311, ,13.3, ,75.4, ,44.8, ,56.5, ,100, ,58, ,85, ,52.1, ,3.6, ,87.2, ,57.7, 
241,12/2/2021,336,0.06, ,0.01, ,265, ,13.5, ,62.2, ,48.0, ,54.4, ,100, ,80, ,93, ,52.5, ,3.2, ,77.1, ,59.5, 
241,12/3/2021,337,0.06, ,0, ,261, ,12.7, ,60.7, ,46.3, ,53.7, ,98, ,75, ,90, ,50.8, ,4.1, ,99.5, ,59.8, 
241,12/4/2021,338,0.06, ,0, ,240, ,12.3, ,62.4, ,44.1, ,53.3, ,99, ,72, ,89, ,50.0, ,3.7, ,89.6, ,59.4, 
241,12/5/2021,339,0.06, ,0, ,262, ,12.6, ,62.2, ,43.8, ,53.5, ,99, ,73, ,90, ,50.7, ,3.6, ,86.0, ,59.0, 
241,12/6/2021,340,0.06, ,0.00, ,286, ,12.4, ,62.4, ,42.7, ,53.5, ,99, ,70, ,89, ,50.2, ,3.8, ,90.8, ,58.2, 
241,12/7/2021,341,0.02, ,0, ,93, ,12.8, ,62.6, ,47.1, ,56.0, ,99, ,70, ,84, ,51.2, ,2.8, ,68.3, ,59.0, 
241,12/8/2021,342,0.07, ,0, ,285, ,12.5, ,66.4, ,44.8, ,54.2, ,98, ,64, ,87, ,50.4, ,3.5, ,83.9, ,58.3, 
241,12/9/2021,343,0.01, ,0.01, ,67, ,13.1, ,58.2, ,47.6, ,54.5, ,97, ,77, ,90, ,51.6, ,3.5, ,84.0, ,58.6, 
241,12/10/2021,344,0.05, ,0, ,211, ,10.1, ,61.4, ,40.8, ,50.1, ,97, ,63, ,82, ,44.9, ,3.6, ,86.3, ,57.1, 
241,12/11/2021,345,0.08, ,0, ,301, ,7.4, ,64.5, ,39.2, ,50.1, ,89, ,32, ,60, ,36.7, ,4.1, ,97.4, ,55.9, 
241,12/12/2021,346,0.07, ,0, ,299, ,8.8, ,62.6, ,37.1, ,48.9, ,97, ,40, ,75, ,41.3, ,4.0, ,96.8, ,55.0, 
241,12/13/2021,347,0.01, ,0, ,70, ,11.0, ,58.7, ,42.6, ,52.7, ,97, ,65, ,81, ,47.2, ,3.3, ,78.5, ,55.1, 
241,12/14/2021,348,0.01, ,0.98, ,34, ,12.2, ,59.5, ,45.5, ,53.3, ,98, ,65, ,88, ,49.8, ,8.5,R,203.0,R,56.0, 
241,12/15/2021,349,0.07, ,0.09,H,293, ,7.1, ,55.7, ,35.2, ,45.0, ,97, ,42, ,70, ,35.7, ,3.6, ,87.3, ,54.0, 
241,12/16/2021,350,0.06, ,0.02, ,249, ,8.9, ,58.0, ,34.0, ,47.5, ,97, ,46, ,79, ,41.4, ,3.8, ,91.4, ,52.7, 
241,12/17/2021,351,0.08, ,0.01, ,298, ,9.7, ,65.7, ,40.2, ,52.3, ,99, ,43, ,73, ,43.8, ,3.9, ,93.0, ,54.6, 
241,12/18/2021,352,0.07, ,0, ,306, ,8.1, ,62.0, ,35.8, ,48.5, ,91, ,49, ,70, ,39.2, ,4.3, ,103.5, ,53.5, 
241,12/19/2021,353,0.07, ,0, ,300, ,8.0, ,62.3, ,35.4, ,47.5, ,96, ,40, ,72, ,38.9, ,4.0, ,97.1, ,53.0, 
241,12/20/2021,354,0.06, ,0, ,266, ,9.1, ,65.4, ,35.9, ,49.9, ,98, ,48, ,74, ,42.1, ,3.3, ,78.1, ,52.8, 
241,12/21/2021,355,0.05, ,0, ,169, ,9.2, ,68.3, ,45.5, ,54.0, ,88, ,38, ,65, ,42.3, ,3.5, ,85.1, ,54.1, 
241,12/22/2021,356,0.05, ,0, ,206, ,10.2, ,63.0, ,43.7, ,53.9, ,84, ,47, ,72, ,45.0, ,3.2, ,76.8, ,54.3, 
241,12/23/2021,357,0.01, ,0.45, ,48, ,12.6, ,60.7, ,51.9, ,55.0, ,94, ,76, ,85, ,50.7, ,4.2, ,101.3, ,55.5, 
241,12/24/2021,358,0.06, ,0.15,H,272, ,13.6, ,60.3, ,45.9, ,55.5, ,99, ,75, ,90, ,52.7, ,5.4, ,128.5, ,56.5, 
241,12/25/2021,359,0.03, ,0.05,H,171, ,11.9, ,56.9, ,46.3, ,51.4, ,99, ,75, ,92, ,49.1, ,3.7, ,89.1, ,56.5, 
241,12/26/2021,360,0.06, ,0.03, ,276, ,9.8, ,57.1, ,41.0, ,49.6, ,98, ,57, ,81, ,44.1, ,4.3, ,104.0, ,55.9, 
241,12/27/2021,361,0.05, ,0.00, ,224, ,9.8, ,55.3, ,38.6, ,48.2, ,98, ,63, ,85, ,44.0, ,4.9, ,116.4, ,54.0, 
241,12/28/2021,362,0.04, ,0, ,147, ,9.6, ,54.3, ,43.9, ,48.9, ,98, ,66, ,82, ,43.5, ,4.4, ,104.7, ,53.9, 
241,12/29/2021,363,0.02, ,0.00, ,139, ,11.1, ,54.4, ,41.1, ,49.6, ,99, ,73, ,92, ,47.3, ,4.1, ,98.5, ,53.5, 
241,12/30/2021,364,0.02, ,0.00, ,102, ,12.3, ,60.6, ,47.8, ,53.7, ,98, ,67, ,87, ,50.0, ,3.6, ,87.3, ,54.6, 
241,12/31/2021,365,0.06, ,0.01, ,265, ,11.6, ,59.3, ,45.2, ,52.6, ,95, ,77, ,86, ,48.5, ,4.4, ,105.3, ,55.0, 
