2,11/24/2021,328,0.09, ,0, ,284, ,7.3, ,59.4, ,34.6, ,46.6, ,91, ,40, ,67, ,36.4, ,6.2, ,149.3, ,58.2, 
2,11/25/2021,329,0.08, ,0, ,290, ,6.4, ,66.8, ,30.0, ,45.6, ,95, ,30, ,62, ,33.3, ,3.2, ,77.3, ,57.0, 
2,11/26/2021,330,0.06, ,0, ,242, ,7.1, ,64.5, ,31.4, ,45.5, ,88, ,39, ,69, ,35.9, ,3.3, ,79.8, ,56.4, 
2,11/27/2021,331,0.07, ,0, ,267, ,7.2, ,67.7, ,32.9, ,48.9, ,92, ,33, ,61, ,36.0, ,2.6, ,62.3, ,56.3, 
2,11/28/2021,332,0.07, ,0, ,277, ,7.0, ,70.6, ,33.0, ,49.8, ,86, ,31, ,58, ,35.5, ,2.4, ,56.5, ,56.4, 
2,11/29/2021,333,0.07, ,0, ,268, ,8.0, ,70.8, ,34.6, ,50.0, ,88, ,38, ,65, ,38.8, ,2.5, ,59.0, ,56.4, 
2,11/30/2021,334,0.06, ,0, ,226, ,8.6, ,70.4, ,36.1, ,50.9, ,91, ,40, ,67, ,40.5, ,2.5, ,61.0, ,56.4, 
2,12/1/2021,335,0.07, ,0, ,264, ,8.4, ,72.2, ,35.8, ,51.6, ,91, ,35, ,65, ,40.1, ,2.5, ,60.9, ,56.5, 
2,12/2/2021,336,0.06, ,0, ,216, ,8.4, ,70.0, ,37.2, ,51.2, ,90, ,40, ,65, ,39.9, ,2.8, ,67.3, ,56.4, 
2,12/3/2021,337,0.06, ,0, ,241, ,9.4, ,68.6, ,37.5, ,51.3, ,90, ,49, ,73, ,43.0, ,2.9, ,70.1, ,56.4, 
2,12/4/2021,338,0.01, ,0, ,79, ,10.4, ,52.4, ,38.8, ,46.2, ,100, ,90, ,97, ,45.5, ,4.8, ,116.3, ,56.0, 
2,12/5/2021,339,0.00, ,0, ,56, ,10.9, ,50.2, ,46.0, ,48.3, ,99, ,85, ,95, ,46.9, ,4.0, ,95.4, ,56.1, 
2,12/6/2021,340,0.02, ,0, ,115, ,9.9, ,53.7, ,44.6, ,47.8, ,97, ,73, ,87, ,44.2, ,3.0, ,72.9, ,56.1, 
2,12/7/2021,341,0.01, ,0, ,65, ,9.8, ,52.0, ,39.6, ,46.6, ,100, ,81, ,91, ,43.9, ,3.1, ,73.5, ,56.0, 
2,12/8/2021,342,0.04, ,0, ,184, ,9.4, ,60.4, ,34.1, ,47.2, ,100, ,61, ,85, ,42.9, ,3.3, ,79.1, ,55.3, 
2,12/9/2021,343,0.03, ,0.23, ,124, ,10.5, ,56.2, ,37.3, ,49.6, ,99, ,72, ,87, ,45.9, ,4.6, ,109.4, ,55.9, 
2,12/10/2021,344,0.06, ,0.01, ,210, ,7.1, ,55.3, ,32.9, ,41.7, ,100, ,48, ,79, ,35.6, ,5.0, ,119.2, ,55.0, 
2,12/11/2021,345,0.06, ,0, ,236, ,7.1, ,57.8, ,27.7, ,42.4, ,100, ,51, ,78, ,35.9, ,4.3, ,102.1, ,53.7, 
2,12/12/2021,346,0.04, ,0.00, ,163, ,7.7, ,59.2, ,26.8, ,45.4, ,100, ,46, ,74, ,37.8, ,3.8, ,90.3, ,53.2, 
2,12/13/2021,347,0.04, ,0.15, ,49, ,9.6, ,57.8, ,49.5, ,52.9, ,97, ,56, ,70, ,43.5, ,10.1,Y,243.4,Y,53.9, 
2,12/14/2021,348,0.01, ,0.70, ,60, ,9.7, ,53.7, ,32.9, ,44.5, ,99, ,84, ,97, ,43.8, ,5.4, ,130.6, ,54.0, 
2,12/15/2021,349,0.01, ,0.16, ,17, ,7.4, ,52.3, ,31.0, ,42.0, ,100, ,64, ,82, ,36.9, ,5.9, ,140.9, ,52.8, 
2,12/16/2021,350,0.01, ,0.11, ,34, ,9.2, ,50.3, ,40.5, ,45.0, ,99, ,70, ,90, ,42.3, ,8.8, ,212.1, ,52.5, 
2,12/17/2021,351,0.01, ,0, ,55, ,9.1, ,48.7, ,42.2, ,45.1, ,96, ,82, ,89, ,42.1, ,6.6, ,158.6, ,52.9, 
2,12/18/2021,352,0.01, ,0, ,68, ,8.1, ,50.7, ,32.3, ,43.7, ,100, ,70, ,84, ,39.0, ,3.1, ,74.8, ,53.2, 
2,12/19/2021,353,0.00, ,0.01, ,55, ,7.4, ,44.8, ,28.9, ,36.4, ,100, ,100, ,100, ,36.7, ,4.5, ,107.0, ,52.1, 
2,12/20/2021,354,0.00, ,0.00, ,33, ,8.1, ,40.7, ,37.5, ,39.2, ,100, ,99, ,100, ,39.1, ,2.8, ,66.3, ,51.9, 
2,12/21/2021,355,0.00, ,0, ,49, ,8.3, ,41.8, ,38.5, ,40.2, ,100, ,95, ,99, ,39.8, ,3.4, ,80.5, ,51.7, 
2,12/22/2021,356,0.00, ,0.30, ,51, ,9.8, ,49.0, ,38.8, ,44.2, ,100, ,90, ,99, ,44.1, ,6.5, ,155.5, ,51.5, 
2,12/23/2021,357,0.00, ,0.32,H,39, ,12.8, ,56.7, ,48.7, ,52.5, ,99, ,83, ,95, ,51.2, ,8.0, ,192.6, ,52.1, 
2,12/24/2021,358,0.05, ,0.13,H,198, ,12.0, ,63.0, ,45.1, ,53.1, ,99, ,67, ,87, ,49.4, ,6.6, ,158.6, ,53.5, 
2,12/25/2021,359,0.05, ,0.02, ,163, ,9.1, ,57.3, ,40.6, ,48.3, ,99, ,58, ,79, ,42.2, ,7.1, ,170.9, ,53.7, 
2,12/26/2021,360,0.05, ,0.03, ,238, ,7.9, ,54.4, ,33.7, ,44.7, ,100, ,51, ,78, ,38.3, ,3.4, ,80.7, ,52.9, 
2,12/27/2021,361,0.03, ,0.01, ,126, ,9.1, ,54.1, ,38.3, ,45.8, ,97, ,76, ,87, ,42.1, ,6.3, ,152.1, ,52.8, 
2,12/28/2021,362,0.03, ,0.01, ,160, ,8.0, ,49.5, ,38.0, ,43.0, ,99, ,67, ,84, ,38.6, ,3.2, ,77.4, ,52.4, 
2,12/29/2021,363,0.02, ,0.02, ,119, ,9.7, ,51.9, ,40.5, ,45.1, ,100, ,79, ,95, ,43.9, ,5.5, ,131.0, ,52.1, 
2,12/30/2021,364,0.02, ,0.01, ,100, ,9.7, ,53.0, ,36.2, ,44.8, ,100, ,82, ,96, ,43.8, ,6.4, ,154.6, ,52.3, 
2,12/31/2021,365,0.02, ,0.01, ,94, ,8.5, ,52.3, ,35.5, ,43.2, ,100, ,70, ,90, ,40.5, ,6.6, ,158.3, ,52.0, 
